,Content ID,Type,Category,Reaction Type,Datetime,Sentiment,Score
6942,46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,want,2020-08-03 17:13:45,positive,70
6943,46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,adore,2020-12-15 03:10:02,positive,72
6944,46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,dislike,2020-11-25 14:16:25,negative,10
6945,46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,intrigued,2021-06-12 23:03:06,positive,45
6946,46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,heart,2021-04-10 19:06:00,positive,60
6947,46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,indifferent,2021-06-03 21:42:16,neutral,20
6948,46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,worried,2021-06-16 00:22:32,negative,12
6949,46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,worried,2021-05-17 06:30:45,negative,12
6950,46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,disgust,2020-10-19 01:31:10,negative,0
6951,46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,adore,2021-04-24 10:06:21,positive,72
6952,46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,scared,2020-10-21 10:10:43,negative,15
6953,46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,peeking,2020-12-03 13:49:10,neutral,35
6954,46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,super love,2021-03-17 19:59:18,positive,75
6955,46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,want,2021-02-11 18:48:45,positive,70
6956,46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,scared,2021-03-18 13:41:21,negative,15
6957,46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,disgust,2020-12-28 17:47:35,negative,0
6958,46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,dislike,2020-11-05 16:54:58,negative,10
6959,46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,super love,2020-07-26 17:57:13,positive,75
6960,46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,cherish,2020-11-30 14:47:17,positive,70
6961,46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,disgust,2020-10-14 01:23:39,negative,0
6962,46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,like,2020-09-03 13:26:27,positive,50
6963,46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,disgust,2020-12-13 07:09:04,negative,0
6964,46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,like,2021-03-15 06:50:17,positive,50
6965,46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,want,2021-05-15 02:19:17,positive,70
6966,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,worried,2020-09-16 23:33:28,negative,12
6967,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,super love,2020-12-17 13:14:22,positive,75
6968,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,cherish,2021-03-22 12:48:10,positive,70
6969,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,intrigued,2021-02-12 11:59:20,positive,45
6970,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,cherish,2021-01-19 20:12:11,positive,70
6971,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,like,2020-12-22 23:10:15,positive,50
6972,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,dislike,2021-01-17 02:19:26,negative,10
6973,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,indifferent,2021-04-21 20:59:08,neutral,20
6974,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,dislike,2021-03-29 16:18:13,negative,10
6975,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,peeking,2020-08-25 12:22:10,neutral,35
6976,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,peeking,2021-05-10 05:29:46,neutral,35
6977,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,indifferent,2021-05-13 23:29:17,neutral,20
6978,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,disgust,2020-08-15 23:45:25,negative,0
6979,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,scared,2021-05-16 05:26:05,negative,15
6980,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,dislike,2021-06-02 23:38:31,negative,10
6981,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,interested,2020-11-27 18:39:47,positive,30
6982,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,scared,2021-05-29 15:33:14,negative,15
6983,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,adore,2020-07-15 05:27:07,positive,72
6984,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,love,2020-09-29 02:43:49,positive,65
6985,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,hate,2021-01-14 14:22:27,negative,5
6986,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,like,2021-02-20 09:06:48,positive,50
6987,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,want,2021-02-16 07:59:12,positive,70
6988,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,worried,2021-04-21 00:54:10,negative,12
6989,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,heart,2021-04-16 12:45:44,positive,60
6990,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,like,2021-05-27 20:32:53,positive,50
6991,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,indifferent,2021-03-25 19:29:31,neutral,20
6992,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,hate,2020-11-05 17:37:49,negative,5
6993,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,indifferent,2021-06-01 18:50:06,neutral,20
6994,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,disgust,2020-07-13 16:20:53,negative,0
6995,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,interested,2020-11-05 00:44:46,positive,30
6996,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,dislike,2021-03-22 18:19:32,negative,10
6997,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,want,2020-11-04 09:50:35,positive,70
6998,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,worried,2021-04-09 15:33:48,negative,12
6999,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,super love,2020-07-12 18:10:03,positive,75
7000,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,intrigued,2020-09-30 21:02:08,positive,45
7001,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,hate,2020-07-12 16:29:28,negative,5
7002,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,scared,2021-02-17 02:22:14,negative,15
7003,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,cherish,2021-02-23 21:57:46,positive,70
7004,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,want,2021-06-06 12:16:36,positive,70
7005,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,hate,2020-07-06 05:31:08,negative,5
7006,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,hate,2021-03-17 18:09:59,negative,5
7007,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,interested,2020-09-28 06:28:54,positive,30
7008,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,love,2021-03-16 21:59:14,positive,65
7009,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,hate,2020-12-21 22:43:26,negative,5
7010,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,super love,2020-10-21 14:53:08,positive,75
7011,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,interested,2021-05-04 14:13:37,positive,30
7012,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,cherish,2021-04-25 13:01:48,positive,70
7013,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,indifferent,2020-10-06 12:27:09,neutral,20
7014,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,hate,2020-08-21 23:57:28,negative,5
7015,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,scared,2021-02-10 06:22:52,negative,15
7016,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,worried,2021-06-07 14:38:55,negative,12
7017,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,intrigued,2020-11-27 11:26:30,positive,45
7018,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,worried,2021-04-01 06:43:23,negative,12
7019,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,cherish,2021-01-10 23:59:16,positive,70
7020,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,cherish,2020-07-12 23:06:31,positive,70
7021,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,dislike,2020-12-24 03:00:55,negative,10
7022,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,want,2021-06-09 20:14:27,positive,70
7023,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,worried,2021-02-05 16:31:35,negative,12
7024,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,scared,2020-09-14 08:23:54,negative,15
7025,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,want,2020-12-15 08:16:57,positive,70
7026,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,want,2020-10-03 20:23:31,positive,70
7027,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,peeking,2021-02-03 05:13:07,neutral,35
7028,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,heart,2021-06-07 13:15:13,positive,60
7029,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,disgust,2020-10-27 17:15:53,negative,0
7030,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,indifferent,2021-06-04 01:47:09,neutral,20
7031,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,like,2021-02-11 14:41:11,positive,50
7032,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,interested,2020-11-09 11:20:12,positive,30
7033,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,scared,2020-07-31 08:56:59,negative,15
7034,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,scared,2020-07-21 23:13:06,negative,15
7035,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,indifferent,2021-03-11 05:08:34,neutral,20
7036,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,dislike,2020-08-30 08:47:17,negative,10
7037,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,disgust,2021-04-28 21:14:03,negative,0
7038,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,want,2020-10-20 14:23:13,positive,70
7039,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,want,2020-07-20 11:04:22,positive,70
7040,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,super love,2021-03-11 00:21:41,positive,75
7041,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,want,2021-02-28 05:27:45,positive,70
7042,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,disgust,2021-05-15 05:57:42,negative,0
7043,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,worried,2021-03-06 05:55:14,negative,12
7044,df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,like,2020-12-20 10:57:48,positive,50
7045,0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,dislike,2020-12-10 08:32:55,negative,10
7046,0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,intrigued,2021-05-16 05:22:23,positive,45
7047,0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,disgust,2020-11-30 07:31:51,negative,0
7048,0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,cherish,2020-08-17 06:57:04,positive,70
7049,0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,peeking,2021-01-16 09:48:00,neutral,35
7050,0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,adore,2021-04-01 20:09:11,positive,72
7051,0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,indifferent,2021-04-02 06:19:55,neutral,20
7052,0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,super love,2021-04-23 06:30:21,positive,75
7053,0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,hate,2021-06-06 23:17:57,negative,5
7054,0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,adore,2021-04-08 05:42:03,positive,72
7055,0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,dislike,2020-06-30 13:59:12,negative,10
7056,0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,intrigued,2021-06-13 17:41:20,positive,45
7057,0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,disgust,2020-09-16 11:25:09,negative,0
7058,0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,interested,2021-05-12 03:44:38,positive,30
7059,0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,cherish,2021-05-24 05:01:20,positive,70
7060,0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,indifferent,2020-09-19 22:42:02,neutral,20
7061,0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,interested,2020-12-02 11:21:10,positive,30
7062,0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,super love,2021-03-09 10:14:34,positive,75
7063,0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,super love,2020-10-21 18:29:47,positive,75
7064,0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,adore,2021-04-30 22:33:43,positive,72
7065,0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,disgust,2021-05-16 20:04:25,negative,0
7066,0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,adore,2020-12-04 08:29:01,positive,72
7067,0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,worried,2020-08-22 01:10:45,negative,12
7068,0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,adore,2020-09-10 06:59:59,positive,72
7069,0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,disgust,2021-03-10 17:42:16,negative,0
7070,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,hate,2021-04-10 09:56:23,negative,5
7071,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,love,2021-05-12 10:31:33,positive,65
7072,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,indifferent,2021-01-31 01:40:33,neutral,20
7073,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,hate,2020-12-17 19:16:56,negative,5
7074,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,worried,2020-06-29 11:09:57,negative,12
7075,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,disgust,2020-09-27 17:27:29,negative,0
7076,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,disgust,2020-09-26 13:47:11,negative,0
7077,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,intrigued,2020-07-07 15:55:52,positive,45
7078,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,adore,2020-09-01 22:58:25,positive,72
7079,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,scared,2020-11-07 21:27:05,negative,15
7080,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,disgust,2020-11-13 12:22:16,negative,0
7081,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,adore,2020-07-02 10:20:53,positive,72
7082,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,heart,2020-10-22 08:03:53,positive,60
7083,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,indifferent,2020-07-31 20:06:43,neutral,20
7084,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,indifferent,2020-10-16 06:54:38,neutral,20
7085,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,adore,2020-07-04 22:44:30,positive,72
7086,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,intrigued,2021-05-04 14:05:19,positive,45
7087,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,indifferent,2021-01-27 20:10:00,neutral,20
7088,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,scared,2021-01-02 08:56:31,negative,15
7089,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,disgust,2021-05-07 06:14:25,negative,0
7090,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,peeking,2020-07-16 18:47:00,neutral,35
7091,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,hate,2020-10-16 09:05:39,negative,5
7092,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,hate,2020-10-11 00:13:11,negative,5
7093,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,indifferent,2021-01-30 04:19:16,neutral,20
7094,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,intrigued,2020-09-05 20:31:29,positive,45
7095,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,interested,2020-11-29 01:59:32,positive,30
7096,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,love,2020-08-30 00:13:06,positive,65
7097,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,like,2021-04-21 08:31:27,positive,50
7098,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,worried,2021-03-02 23:46:31,negative,12
7099,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,scared,2021-04-26 03:37:36,negative,15
7100,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,cherish,2020-09-08 01:17:16,positive,70
7101,b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,love,2021-02-17 22:32:41,positive,65
7102,b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,want,2020-08-23 01:58:13,positive,70
7103,b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,cherish,2020-10-27 12:29:46,positive,70
7104,b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,want,2021-05-01 04:01:44,positive,70
7105,b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,indifferent,2020-09-12 09:36:55,neutral,20
7106,b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,dislike,2021-04-29 09:05:14,negative,10
7107,b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,super love,2020-12-13 13:29:31,positive,75
7108,b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,dislike,2021-03-23 20:11:09,negative,10
7109,b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,interested,2020-07-26 20:18:24,positive,30
7110,b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,peeking,2021-03-14 00:03:31,neutral,35
7111,b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,dislike,2021-04-26 08:04:17,negative,10
7112,b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,dislike,2020-11-27 07:27:08,negative,10
7113,b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,worried,2020-07-11 10:30:24,negative,12
7114,b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,love,2020-08-29 21:25:08,positive,65
7115,b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,cherish,2021-01-23 11:01:37,positive,70
7116,b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,dislike,2020-10-22 03:49:34,negative,10
7117,b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,peeking,2021-02-09 16:18:23,neutral,35
7118,b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,cherish,2021-02-23 22:59:18,positive,70
7119,b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,heart,2021-04-03 17:35:07,positive,60
7120,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,peeking,2021-05-23 10:26:57,neutral,35
7121,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,love,2020-11-01 01:43:50,positive,65
7122,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,peeking,2021-02-06 10:41:14,neutral,35
7123,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,indifferent,2020-12-24 03:17:25,neutral,20
7124,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,heart,2020-09-27 01:38:56,positive,60
7125,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,super love,2020-12-05 19:08:41,positive,75
7126,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,love,2020-06-24 01:25:30,positive,65
7127,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,heart,2021-01-31 06:55:10,positive,60
7128,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,super love,2020-08-01 16:08:36,positive,75
7129,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,adore,2021-02-10 23:20:22,positive,72
7130,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,indifferent,2021-01-27 08:59:40,neutral,20
7131,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,like,2021-04-28 22:08:51,positive,50
7132,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,adore,2020-10-10 11:29:05,positive,72
7133,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,dislike,2020-10-09 01:06:37,negative,10
7134,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,adore,2021-01-23 19:41:23,positive,72
7135,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,heart,2021-02-11 22:03:59,positive,60
7136,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,like,2020-12-09 00:15:14,positive,50
7137,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,like,2020-09-15 03:36:35,positive,50
7138,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,love,2021-05-12 05:34:42,positive,65
7139,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,adore,2020-08-27 14:28:06,positive,72
7140,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,dislike,2021-03-12 23:59:33,negative,10
7141,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,love,2021-04-06 10:54:43,positive,65
7142,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,dislike,2021-05-31 06:20:57,negative,10
7143,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,interested,2020-07-30 13:07:55,positive,30
7144,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,want,2020-11-06 19:16:38,positive,70
7145,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,intrigued,2021-05-30 13:46:31,positive,45
7146,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,indifferent,2020-12-24 21:13:47,neutral,20
7147,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,disgust,2020-12-01 19:04:33,negative,0
7148,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,peeking,2020-09-17 06:10:34,neutral,35
7149,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,dislike,2020-09-21 04:54:03,negative,10
7150,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,adore,2021-06-07 19:57:11,positive,72
7151,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,love,2020-11-17 20:08:52,positive,65
7152,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,adore,2020-09-16 08:45:29,positive,72
7153,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,hate,2020-07-10 23:34:41,negative,5
7154,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,adore,2020-10-26 03:01:57,positive,72
7155,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,love,2021-01-01 12:13:51,positive,65
7156,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,scared,2021-01-13 18:00:11,negative,15
7157,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,indifferent,2020-09-04 22:16:55,neutral,20
7158,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,hate,2020-12-19 23:12:46,negative,5
7159,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,peeking,2021-05-04 01:38:39,neutral,35
7160,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,super love,2020-07-04 22:42:00,positive,75
7161,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,dislike,2021-03-15 16:38:23,negative,10
7162,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,interested,2020-08-26 03:53:15,positive,30
7163,02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,disgust,2020-08-01 21:52:59,negative,0
7164,c84f903e-32ae-4ce1-b66b-d876439fccf5,audio,healthy eating,like,2021-02-14 20:25:19,positive,50
7165,c84f903e-32ae-4ce1-b66b-d876439fccf5,audio,healthy eating,disgust,2021-02-06 06:02:06,negative,0
7166,c84f903e-32ae-4ce1-b66b-d876439fccf5,audio,healthy eating,cherish,2021-04-28 02:18:12,positive,70
7167,c84f903e-32ae-4ce1-b66b-d876439fccf5,audio,healthy eating,like,2020-06-30 07:23:33,positive,50
7168,c84f903e-32ae-4ce1-b66b-d876439fccf5,audio,healthy eating,dislike,2020-10-06 02:33:46,negative,10
7169,c84f903e-32ae-4ce1-b66b-d876439fccf5,audio,healthy eating,indifferent,2021-03-14 23:55:30,neutral,20
7170,c84f903e-32ae-4ce1-b66b-d876439fccf5,audio,healthy eating,adore,2021-04-11 01:36:09,positive,72
7171,c84f903e-32ae-4ce1-b66b-d876439fccf5,audio,healthy eating,dislike,2020-10-26 18:46:06,negative,10
7172,c84f903e-32ae-4ce1-b66b-d876439fccf5,audio,healthy eating,intrigued,2020-08-28 08:27:59,positive,45
7173,c84f903e-32ae-4ce1-b66b-d876439fccf5,audio,healthy eating,super love,2020-07-19 01:58:42,positive,75
7174,c84f903e-32ae-4ce1-b66b-d876439fccf5,audio,healthy eating,intrigued,2020-08-05 18:47:05,positive,45
7175,c84f903e-32ae-4ce1-b66b-d876439fccf5,audio,healthy eating,scared,2021-03-17 19:34:32,negative,15
7176,c84f903e-32ae-4ce1-b66b-d876439fccf5,audio,healthy eating,cherish,2020-07-01 09:20:46,positive,70
